source_file,sentence_id,sentence
financial-stability-report-december-2025.pdf,1297,The removal of complex transitional arrangements and adjustments have made the test simpler and aligned with the accounting standard that would apply in an actual stress.
financial-stability-report-december-2025.pdf,1298,The changes have made the stress test more consistent with historical advanced economy stresses in terms of the size and timing of the shocks.
financial-stability-report-december-2025.pdf,1299,They also reflect the increase in usable buffers that came with the change in the neutral rate of the UK CCyB in 2019.
financial-stability-report-december-2025.pdf,1300,"As such, the FPC intends to maintain these changes for future stress tests."
financial-stability-report-december-2025.pdf,1301,The Bank previously set out its intention to use the 2025 Bank Capital Stress Test to assess the impact of the framework changes and IFRS 9 to inform the appropriate benchmark against which to assess banks in future stress tests.
financial-stability-report-december-2025.pdf,1302,"Given this intention, and as indicated in March, bank-specific low points in the scenario have been published alongside minimum requirements in Annex 2."
financial-stability-report-december-2025.pdf,1303,All banks also remain above the sum of their minimum requirements and systemic risk buffers throughout the stress scenario.
financial-stability-report-december-2025.pdf,1304,"In line with international standards, and consistent with the framework set in 2018 by the FPC, systemic banks should be expected to withstand a stress that is more severe than non-systemic banks, which is reflected in their systemic risk buffers.[23] As such, in future stress tests the Bank expects to return to assessing the resilience of individual firms against the sum of minimum capital requirements and systemic risk buffers."
financial-stability-report-december-2025.pdf,1305,"Systemic risk buffers are, like all other capital buffers, useable to absorb losses in a real stress."
financial-stability-report-december-2025.pdf,1306,The changes to the stress test support the FPC’s and PRA’s respective primary and secondary statutory objectives.
financial-stability-report-december-2025.pdf,1307,"These changes to the test ensure that the Bank Capital Stress Test will allow an assessment of the resilience of the UK banking system to a severe but plausible scenario, consistent with the FPC’s primary financial stability objective and the PRA’s primary objective for safety and soundness.[24] Using the stress test to ensure banks can absorb severe but plausible shocks and continue to lend to the UK economy, while taking action to avoid an unwarranted increase in capital requirements, supports the FPC’s secondary objective and the PRA’s secondary growth and competitiveness objective."
financial-stability-report-december-2025.pdf,1308,"Box F: Lending to private market funds in the 2025 Bank Capital Stress Test Private markets have grown significantly in the UK over the last two decades, and are an important source of funding for the corporate sector, as set out in Section 6."
financial-stability-report-december-2025.pdf,1309,"Private markets encompass different types of finance, including private equity and private credit, and covering infrastructure, real assets, real estate and venture capital."
financial-stability-report-december-2025.pdf,1310,"This box outlines the analysis undertaken as part of the 2025 Bank Capital Stress Test to understand better UK banks’ lending exposures to private market funds, and further work the Bank intends to do on this topic."
financial-stability-report-december-2025.pdf,1311,UK banks provide lending facilities to support private market fund activities.
financial-stability-report-december-2025.pdf,1312,"Banks interact with private markets in a variety of ways, as set out in the July FSR."
financial-stability-report-december-2025.pdf,1313,"Within that, they can play an important role in providing loans and direct financing lines to private equity and private credit funds, who in turn invest in and lend to the corporate sector."
financial-stability-report-december-2025.pdf,1314,"The FPC has previously judged that vulnerabilities in private markets – especially those related to interconnectedness, concentration, opacity around valuation and high leverage – could create risks to financial stability."
